year_start,year_end,flow_type,dest_statefips,origin_statefips,origin_state_abbr,origin_state_name,n_returns,n_exemptions,agi_thousands
2014,2015,inflow,29,28,MS,"Mississippi",378,742,14550
2014,2015,inflow,29,45,SC,"South Carolina",355,669,15424
2014,2015,inflow,29,24,MD,"Maryland",335,633,20455
2014,2015,inflow,29,32,NV,"Nevada",317,603,16449
2014,2015,inflow,29,34,NJ,"New Jersey",291,515,18331
2014,2015,inflow,29,41,OR,"Oregon",289,508,13068
2014,2015,inflow,29,35,NM,"New Mexico",289,531,13562
2014,2015,inflow,29,49,UT,"Utah",268,597,11077
2014,2015,inflow,29,15,HI,"Hawaii",232,478,11195
2014,2015,inflow,29,25,MA,"Massachusetts",216,346,15062
2014,2015,inflow,29,02,AK,"Alaska",211,433,10518
2014,2015,inflow,29,46,SD,"South Dakota",158,279,7452
2014,2015,inflow,29,09,CT,"Connecticut",149,266,10757
2014,2015,inflow,29,38,ND,"North Dakota",145,264,9624
2014,2015,inflow,29,56,WY,"Wyoming",125,223,4997
2014,2015,inflow,29,30,MT,"Montana",125,251,4955
2014,2015,inflow,29,16,ID,"Idaho",122,245,6509
2014,2015,inflow,29,54,WV,"West Virginia",99,203,4935
2014,2015,inflow,29,11,DC,"District Of Columbia",77,100,5382
2014,2015,inflow,29,23,ME,"Maine",71,110,3026
2014,2015,inflow,29,33,NH,"New Hampshire",53,88,2513
2014,2015,inflow,29,50,VT,"Vermont",45,75,1287
2014,2015,inflow,29,44,RI,"Rhode Island",41,50,1277
2014,2015,inflow,29,10,DE,"Delaware",37,63,2348
2014,2015,inflow,30,96,MT,"MT Total Migration-US and Foreign",12052,21139,673524
2014,2015,inflow,30,97,MT,"MT Total Migration-US",11802,20596,661149
2014,2015,inflow,30,98,MT,"MT Total Migration-Foreign",250,543,12375
2014,2015,inflow,30,97,MT,"MT Total Migration-Same State",9575,16461,385573
2014,2015,inflow,30,30,MT,"MT Non-migrants",385518,789405,24325769
2014,2015,inflow,30,06,CA,"California",1275,2244,113013
2014,2015,inflow,30,53,WA,"Washington",1213,2163,54919
2014,2015,inflow,30,08,CO,"Colorado",698,1168,29938
2014,2015,inflow,30,38,ND,"North Dakota",664,1172,41619
2014,2015,inflow,30,56,WY,"Wyoming",608,1047,30042
2014,2015,inflow,30,48,TX,"Texas",582,1083,35742
2014,2015,inflow,30,16,ID,"Idaho",573,1069,22921
2014,2015,inflow,30,41,OR,"Oregon",537,876,21035
2014,2015,inflow,30,04,AZ,"Arizona",516,922,29129
2014,2015,inflow,30,49,UT,"Utah",355,703,14980
2014,2015,inflow,30,12,FL,"Florida",350,619,16723
2014,2015,inflow,30,32,NV,"Nevada",295,516,19204
2014,2015,inflow,30,27,MN,"Minnesota",295,450,11093
2014,2015,inflow,30,57,FR,"Foreign",250,543,12375
2014,2015,inflow,30,36,NY,"New York",224,340,21183
2014,2015,inflow,30,02,AK,"Alaska",213,369,12927
2014,2015,inflow,30,26,MI,"Michigan",209,302,7795
2014,2015,inflow,30,55,WI,"Wisconsin",191,266,7140
2014,2015,inflow,30,46,SD,"South Dakota",191,343,7632
2014,2015,inflow,30,17,IL,"Illinois",185,282,15237
2014,2015,inflow,30,37,NC,"North Carolina",178,297,6983
2014,2015,inflow,30,51,VA,"Virginia",171,301,14556
2014,2015,inflow,30,42,PA,"Pennsylvania",155,248,18441
2014,2015,inflow,30,35,NM,"New Mexico",149,291,7461
2014,2015,inflow,30,13,GA,"Georgia",145,295,10238
2014,2015,inflow,30,39,OH,"Ohio",138,226,7625
2014,2015,inflow,30,29,MO,"Missouri",133,291,5825
2014,2015,inflow,30,40,OK,"Oklahoma",130,255,5254
2014,2015,inflow,30,20,KS,"Kansas",117,200,4710
2014,2015,inflow,30,19,IA,"Iowa",108,166,4834
2014,2015,inflow,30,18,IN,"Indiana",105,181,5337
2014,2015,inflow,30,47,TN,"Tennessee",103,194,5461
2014,2015,inflow,30,31,NE,"Nebraska",94,194,4021
2014,2015,inflow,30,15,HI,"Hawaii",85,161,5505
2014,2015,inflow,30,25,MA,"Massachusetts",80,111,3342
2014,2015,inflow,30,45,SC,"South Carolina",72,141,2937
2014,2015,inflow,30,34,NJ,"New Jersey",71,117,5614
2014,2015,inflow,30,24,MD,"Maryland",71,118,3350
2014,2015,inflow,30,05,AR,"Arkansas",70,140,2288
2014,2015,inflow,30,22,LA,"Louisiana",60,114,3122
2014,2015,inflow,30,23,ME,"Maine",59,81,1599
2014,2015,inflow,30,09,CT,"Connecticut",53,69,5789
2014,2015,inflow,30,50,VT,"Vermont",51,69,2090
2014,2015,inflow,30,01,AL,"Alabama",50,86,2166
2014,2015,inflow,30,21,KY,"Kentucky",46,85,1760
2014,2015,inflow,30,33,NH,"New Hampshire",42,64,1661
2014,2015,inflow,30,28,MS,"Mississippi",41,80,2209
2014,2015,inflow,30,54,WV,"West Virginia",35,63,1956
2014,2015,inflow,30,44,RI,"Rhode Island",16,24,2744
2014,2015,inflow,30,11,DC,"District Of Columbia",-1,-1,-1
2014,2015,inflow,30,10,DE,"Delaware",-1,-1,-1
2014,2015,inflow,31,96,NE,"NE Total Migration-US and Foreign",14468,27629,642369
2014,2015,inflow,31,97,NE,"NE Total Migration-US",14104,26840,618835
2014,2015,inflow,31,98,NE,"NE Total Migration-Foreign",364,789,23534
2014,2015,inflow,31,97,NE,"NE Total Migration-Same State",18935,33814,787464
2014,2015,inflow,31,31,NE,"NE Non-migrants",698628,1548323,50179715
2014,2015,inflow,31,19,IA,"Iowa",2189,4121,90385
2014,2015,inflow,31,48,TX,"Texas",1129,2181,44949
2014,2015,inflow,31,08,CO,"Colorado",1106,2060,46032
2014,2015,inflow,31,06,CA,"California",991,2012,47689
2014,2015,inflow,31,20,KS,"Kansas",828,1574,34567
2014,2015,inflow,31,29,MO,"Missouri",642,1173,32549
2014,2015,inflow,31,12,FL,"Florida",610,1056,21840
2014,2015,inflow,31,46,SD,"South Dakota",560,989,22183
2014,2015,inflow,31,17,IL,"Illinois",480,897,23944
2014,2015,inflow,31,04,AZ,"Arizona",476,899,3304
2014,2015,inflow,31,27,MN,"Minnesota",395,703,18021
2014,2015,inflow,31,57,FR,"Foreign",364,789,23534
2014,2015,inflow,31,56,WY,"Wyoming",288,540,11892
2014,2015,inflow,31,53,WA,"Washington",274,526,11620
2014,2015,inflow,31,40,OK,"Oklahoma",234,531,14129
2014,2015,inflow,31,13,GA,"Georgia",228,465,9358
2014,2015,inflow,31,36,NY,"New York",227,408,11373
2014,2015,inflow,31,39,OH,"Ohio",210,349,9619
2014,2015,inflow,31,51,VA,"Virginia",202,418,11503
2014,2015,inflow,31,37,NC,"North Carolina",187,364,8161
2014,2015,inflow,31,47,TN,"Tennessee",181,370,7663
2014,2015,inflow,31,55,WI,"Wisconsin",180,344,9001
2014,2015,inflow,31,26,MI,"Michigan",168,301,8281
2014,2015,inflow,31,42,PA,"Pennsylvania",158,302,8351
2014,2015,inflow,31,38,ND,"North Dakota",154,301,15447
2014,2015,inflow,31,32,NV,"Nevada",147,303,8162
2014,2015,inflow,31,49,UT,"Utah",144,314,5660
2014,2015,inflow,31,05,AR,"Arkansas",136,275,6094
2014,2015,inflow,31,18,IN,"Indiana",135,226,5889
2014,2015,inflow,31,41,OR,"Oregon",130,255,6180
2014,2015,inflow,31,35,NM,"New Mexico",129,263,6287
2014,2015,inflow,31,24,MD,"Maryland",121,234,7557
2014,2015,inflow,31,22,LA,"Louisiana",117,228,5071
2014,2015,inflow,31,01,AL,"Alabama",107,225,4780
2014,2015,inflow,31,45,SC,"South Carolina",96,179,3449
2014,2015,inflow,31,21,KY,"Kentucky",88,209,3970
2014,2015,inflow,31,34,NJ,"New Jersey",81,158,6173
2014,2015,inflow,31,30,MT,"Montana",81,140,3435
2014,2015,inflow,31,16,ID,"Idaho",79,187,2814
2014,2015,inflow,31,02,AK,"Alaska",73,138,3756
2014,2015,inflow,31,28,MS,"Mississippi",70,145,2665
2014,2015,inflow,31,15,HI,"Hawaii",66,128,2645
2014,2015,inflow,31,09,CT,"Connecticut",50,90,4823
2014,2015,inflow,31,25,MA,"Massachusetts",49,86,2019
2014,2015,inflow,31,23,ME,"Maine",27,47,1080
2014,2015,inflow,31,33,NH,"New Hampshire",24,36,1312
2014,2015,inflow,31,11,DC,"District Of Columbia",22,29,1611
2014,2015,inflow,31,54,WV,"West Virginia",20,31,734
2014,2015,inflow,31,44,RI,"Rhode Island",15,30,809
2014,2015,inflow,31,50,VT,"Vermont",-1,-1,-1
2014,2015,inflow,31,10,DE,"Delaware",-1,-1,-1
2014,2015,inflow,32,96,NV,"NV Total Migration-US and Foreign",46715,86378,3357675
2014,2015,inflow,32,97,NV,"NV Total Migration-US",45798,84475,3260654
2014,2015,inflow,32,98,NV,"NV Total Migration-Foreign",917,1903,97021
2014,2015,inflow,32,97,NV,"NV Total Migration-Same State",6956,12757,305821
2014,2015,inflow,32,32,NV,"NV Non-migrants",1031245,2210594,67472097
2014,2015,inflow,32,06,CA,"California",17680,33533,1610535
2014,2015,inflow,32,48,TX,"Texas",2557,4928,127932
2014,2015,inflow,32,04,AZ,"Arizona",2541,5017,143019
2014,2015,inflow,32,12,FL,"Florida",1907,3191,88359
2014,2015,inflow,32,49,UT,"Utah",1607,3379,82507
2014,2015,inflow,32,53,WA,"Washington",1454,2644,68312
2014,2015,inflow,32,36,NY,"New York",1256,1984,78800
2014,2015,inflow,32,17,IL,"Illinois",1254,2257,109470
2014,2015,inflow,32,08,CO,"Colorado",1249,2143,85973
2014,2015,inflow,32,15,HI,"Hawaii",1105,2114,51009
2014,2015,inflow,32,41,OR,"Oregon",952,1654,62527
2014,2015,inflow,32,57,FR,"Foreign",917,1903,97021
2014,2015,inflow,32,16,ID,"Idaho",708,1473,35458
2014,2015,inflow,32,26,MI,"Michigan",702,1202,31630
2014,2015,inflow,32,42,PA,"Pennsylvania",652,1017,32780
2014,2015,inflow,32,39,OH,"Ohio",637,1074,38180
2014,2015,inflow,32,13,GA,"Georgia",622,1160,53451
2014,2015,inflow,32,51,VA,"Virginia",620,1067,73904
2014,2015,inflow,32,34,NJ,"New Jersey",559,956,69543
2014,2015,inflow,32,37,NC,"North Carolina",553,1031,25885
2014,2015,inflow,32,35,NM,"New Mexico",549,1032,24375
2014,2015,inflow,32,27,MN,"Minnesota",449,753,34716
2014,2015,inflow,32,29,MO,"Missouri",440,739,19656
2014,2015,inflow,32,55,WI,"Wisconsin",433,740,21686
2014,2015,inflow,32,47,TN,"Tennessee",400,735,19470
2014,2015,inflow,32,18,IN,"Indiana",395,703,15587
2014,2015,inflow,32,24,MD,"Maryland",332,574,21426
2014,2015,inflow,32,02,AK,"Alaska",325,584,22043
2014,2015,inflow,32,40,OK,"Oklahoma",293,541,11563
2014,2015,inflow,32,30,MT,"Montana",288,517,14609
2014,2015,inflow,32,20,KS,"Kansas",277,512,24633
2014,2015,inflow,32,25,MA,"Massachusetts",273,412,15078
2014,2015,inflow,32,22,LA,"Louisiana",251,486,10203
2014,2015,inflow,32,56,WY,"Wyoming",227,417,15073
2014,2015,inflow,32,19,IA,"Iowa",212,354,9696
2014,2015,inflow,32,09,CT,"Connecticut",208,310,13218
2014,2015,inflow,32,45,SC,"South Carolina",205,329,8138
2014,2015,inflow,32,31,NE,"Nebraska",200,351,10133
2014,2015,inflow,32,05,AR,"Arkansas",188,378,8596
2014,2015,inflow,32,38,ND,"North Dakota",185,376,9770
2014,2015,inflow,32,28,MS,"Mississippi",171,308,6491
2014,2015,inflow,32,01,AL,"Alabama",167,327,7062
2014,2015,inflow,32,46,SD,"South Dakota",150,263,8426
2014,2015,inflow,32,21,KY,"Kentucky",144,259,6457
2014,2015,inflow,32,33,NH,"New Hampshire",103,156,14010
2014,2015,inflow,32,54,WV,"West Virginia",71,105,3147
2014,2015,inflow,32,44,RI,"Rhode Island",62,101,2744
2014,2015,inflow,32,23,ME,"Maine",58,100,3211
2014,2015,inflow,32,11,DC,"District Of Columbia",51,72,3585
2014,2015,inflow,32,10,DE,"Delaware",45,65,5479
2014,2015,inflow,32,50,VT,"Vermont",31,52,1100
2014,2015,inflow,33,96,NH,"NH Total Migration-US and Foreign",15851,25717,1119097
2014,2015,inflow,33,97,NH,"NH Total Migration-US",15606,25211,1098872
2014,2015,inflow,33,98,NH,"NH Total Migration-Foreign",245,506,20226
2014,2015,inflow,33,97,NH,"NH Total Migration-Same State",11116,17613,556564
2014,2015,inflow,33,33,NH,"NH Non-migrants",536815,1079325,42795928
2014,2015,inflow,33,25,MA,"Massachusetts",5986,9592,475425
2014,2015,inflow,33,23,ME,"Maine",1359,2082,65661
2014,2015,inflow,33,50,VT,"Vermont",1039,1613,62616
2014,2015,inflow,33,12,FL,"Florida",1032,1690,49381
2014,2015,inflow,33,36,NY,"New York",895,1460,74842
2014,2015,inflow,33,09,CT,"Connecticut",560,892,51142
2014,2015,inflow,33,06,CA,"California",487,778,31862
2014,2015,inflow,33,48,TX,"Texas",432,755,25351
2014,2015,inflow,33,37,NC,"North Carolina",319,517,12585
2014,2015,inflow,33,42,PA,"Pennsylvania",307,497,22599
2014,2015,inflow,33,51,VA,"Virginia",300,503,21352
2014,2015,inflow,33,34,NJ,"New Jersey",295,506,24007
2014,2015,inflow,33,44,RI,"Rhode Island",253,378,18019
2014,2015,inflow,33,57,FR,"Foreign",245,506,20226
2014,2015,inflow,33,24,MD,"Maryland",177,296,21342
2014,2015,inflow,33,08,CO,"Colorado",177,305,11010
2014,2015,inflow,33,39,OH,"Ohio",171,313,14896
2014,2015,inflow,33,13,GA,"Georgia",149,257,7305
2014,2015,inflow,33,45,SC,"South Carolina",140,237,6675
2014,2015,inflow,33,04,AZ,"Arizona",139,227,7302
2014,2015,inflow,33,17,IL,"Illinois",131,214,18951
2014,2015,inflow,33,53,WA,"Washington",117,199,5490
2014,2015,inflow,33,26,MI,"Michigan",103,155,6699
2014,2015,inflow,33,47,TN,"Tennessee",89,155,7103
2014,2015,inflow,33,15,HI,"Hawaii",58,89,2467
2014,2015,inflow,33,55,WI,"Wisconsin",57,108,5765
2014,2015,inflow,33,32,NV,"Nevada",54,96,2930
2014,2015,inflow,33,29,MO,"Missouri",53,100,3588
2014,2015,inflow,33,18,IN,"Indiana",52,84,3716
2014,2015,inflow,33,21,KY,"Kentucky",49,90,1578
2014,2015,inflow,33,41,OR,"Oregon",47,62,3167
2014,2015,inflow,33,27,MN,"Minnesota",47,85,3261
2014,2015,inflow,33,01,AL,"Alabama",47,80,2646
2014,2015,inflow,33,11,DC,"District Of Columbia",46,63,4800
2014,2015,inflow,33,02,AK,"Alaska",41,63,2537
2014,2015,inflow,33,49,UT,"Utah",40,84,3023
2014,2015,inflow,33,40,OK,"Oklahoma",40,60,1317
2014,2015,inflow,33,20,KS,"Kansas",38,72,2657
2014,2015,inflow,33,22,LA,"Louisiana",37,57,1680
2014,2015,inflow,33,10,DE,"Delaware",36,57,2010
2014,2015,inflow,33,35,NM,"New Mexico",33,48,1099
2014,2015,inflow,33,05,AR,"Arkansas",30,53,1647
2014,2015,inflow,33,30,MT,"Montana",26,41,1134
2014,2015,inflow,33,54,WV,"West Virginia",24,40,1816
2014,2015,inflow,33,19,IA,"Iowa",22,37,1219
2014,2015,inflow,33,28,MS,"Mississippi",21,43,1044
2014,2015,inflow,33,31,NE,"Nebraska",19,23,887
2014,2015,inflow,33,38,ND,"North Dakota",16,33,596
2014,2015,inflow,33,16,ID,"Idaho",16,22,668
2014,2015,inflow,33,56,WY,"Wyoming",-1,-1,-1
2014,2015,inflow,33,46,SD,"South Dakota",-1,-1,-1
2014,2015,inflow,34,96,NJ,"NJ Total Migration-US and Foreign",64439,114639,4904929
2014,2015,inflow,34,97,NJ,"NJ Total Migration-US",62791,110929,4646875
2014,2015,inflow,34,98,NJ,"NJ Total Migration-Foreign",1648,3710,258054
2014,2015,inflow,34,97,NJ,"NJ Total Migration-Same State",84812,149199,5963003
2014,2015,inflow,34,34,NJ,"NJ Non-migrants",3375608,7264590,319962308
2014,2015,inflow,34,36,NY,"New York",23156,41189,2040964
2014,2015,inflow,34,42,PA,"Pennsylvania",9395,15610,559487
2014,2015,inflow,34,12,FL,"Florida",5240,8840,380186
2014,2015,inflow,34,06,CA,"California",2666,4695,252545
2014,2015,inflow,34,48,TX,"Texas",2624,5543,190998
2014,2015,inflow,34,24,MD,"Maryland",2469,4846,115262
2014,2015,inflow,34,37,NC,"North Carolina",1674,3096,82106
2014,2015,inflow,34,51,VA,"Virginia",1658,2860,100956
2014,2015,inflow,34,57,FR,"Foreign",1648,3710,258054
2014,2015,inflow,34,25,MA,"Massachusetts",1449,2322,122842
2014,2015,inflow,34,09,CT,"Connecticut",1271,2193,105905
2014,2015,inflow,34,13,GA,"Georgia",1226,2253,73157
2014,2015,inflow,34,17,IL,"Illinois",996,1801,92421
2014,2015,inflow,34,10,DE,"Delaware",832,1413,42143
2014,2015,inflow,34,39,OH,"Ohio",716,1251,50843
2014,2015,inflow,34,45,SC,"South Carolina",714,1273,28896
2014,2015,inflow,34,04,AZ,"Arizona",514,884,32885
2014,2015,inflow,34,26,MI,"Michigan",454,777,31170
2014,2015,inflow,34,08,CO,"Colorado",438,752,23906
2014,2015,inflow,34,53,WA,"Washington",413,758,30514
2014,2015,inflow,34,47,TN,"Tennessee",380,705,17397
2014,2015,inflow,34,18,IN,"Indiana",321,586,23493
2014,2015,inflow,34,11,DC,"District Of Columbia",301,410,21057
2014,2015,inflow,34,27,MN,"Minnesota",268,499,23503
2014,2015,inflow,34,29,MO,"Missouri",264,478,18882
2014,2015,inflow,34,32,NV,"Nevada",263,425,10951
2014,2015,inflow,34,44,RI,"Rhode Island",247,400,13628
2014,2015,inflow,34,33,NH,"New Hampshire",205,360,17017
2014,2015,inflow,34,22,LA,"Louisiana",203,358,9577
2014,2015,inflow,34,55,WI,"Wisconsin",194,349,17080
2014,2015,inflow,34,21,KY,"Kentucky",194,353,10699
2014,2015,inflow,34,01,AL,"Alabama",184,323,7510
2014,2015,inflow,34,15,HI,"Hawaii",179,315,6477
2014,2015,inflow,34,41,OR,"Oregon",150,267,9745
2014,2015,inflow,34,20,KS,"Kansas",149,287,9341
2014,2015,inflow,34,23,ME,"Maine",144,228,7974
2014,2015,inflow,34,54,WV,"West Virginia",134,222,5410
2014,2015,inflow,34,50,VT,"Vermont",130,187,7379
2014,2015,inflow,34,49,UT,"Utah",129,293,10677
2014,2015,inflow,34,40,OK,"Oklahoma",127,215,5986
2014,2015,inflow,34,05,AR,"Arkansas",111,188,6426
2014,2015,inflow,34,35,NM,"New Mexico",100,175,4292
2014,2015,inflow,34,28,MS,"Mississippi",97,170,5549
2014,2015,inflow,34,19,IA,"Iowa",97,179,5235
2014,2015,inflow,34,31,NE,"Nebraska",73,133,3490
2014,2015,inflow,34,02,AK,"Alaska",67,133,3061
2014,2015,inflow,34,16,ID,"Idaho",45,88,2577
2014,2015,inflow,34,38,ND,"North Dakota",40,86,1510
2014,2015,inflow,34,46,SD,"South Dakota",35,53,1429
2014,2015,inflow,34,30,MT,"Montana",29,55,1266
2014,2015,inflow,34,56,WY,"Wyoming",26,53,1069
2014,2015,inflow,35,96,NM,"NM Total Migration-US and Foreign",21097,41410,1028528
2014,2015,inflow,35,97,NM,"NM Total Migration-US",20321,39629,990792
2014,2015,inflow,35,98,NM,"NM Total Migration-Foreign",776,1781,37736
2014,2015,inflow,35,97,NM,"NM Total Migration-Same State",17330,35359,638900
2014,2015,inflow,35,35,NM,"NM Non-migrants",711555,1528166,41029265
2014,2015,inflow,35,48,TX,"Texas",5010,10420,224591
2014,2015,inflow,35,04,AZ,"Arizona",2609,5913,89268
2014,2015,inflow,35,06,CA,"California",2030,3689,110645
2014,2015,inflow,35,08,CO,"Colorado",1635,3170,82398
2014,2015,inflow,35,12,FL,"Florida",796,1402,38966
2014,2015,inflow,35,57,FR,"Foreign",776,1781,37736
2014,2015,inflow,35,53,WA,"Washington",449,804,28459
2014,2015,inflow,35,40,OK,"Oklahoma",433,901,17418
2014,2015,inflow,35,36,NY,"New York",427,647,37185
2014,2015,inflow,35,32,NV,"Nevada",419,868,21182
2014,2015,inflow,35,17,IL,"Illinois",372,621,21461
2014,2015,inflow,35,51,VA,"Virginia",324,598,24019
2014,2015,inflow,35,49,UT,"Utah",324,669,13709
2014,2015,inflow,35,37,NC,"North Carolina",292,513,12983
2014,2015,inflow,35,29,MO,"Missouri",290,569,13496
2014,2015,inflow,35,41,OR,"Oregon",285,466,12524
2014,2015,inflow,35,13,GA,"Georgia",285,587,16767
2014,2015,inflow,35,39,OH,"Ohio",266,432,13020
2014,2015,inflow,35,42,PA,"Pennsylvania",254,412,10822
2014,2015,inflow,35,20,KS,"Kansas",238,525,11053
2014,2015,inflow,35,26,MI,"Michigan",232,418,11594
2014,2015,inflow,35,47,TN,"Tennessee",219,402,9806
2014,2015,inflow,35,24,MD,"Maryland",200,366,16252
2014,2015,inflow,35,18,IN,"Indiana",179,317,9094
2014,2015,inflow,35,27,MN,"Minnesota",176,274,9348
2014,2015,inflow,35,55,WI,"Wisconsin",170,304,12456
2014,2015,inflow,35,22,LA,"Louisiana",167,305,8330
2014,2015,inflow,35,25,MA,"Massachusetts",158,229,8502
2014,2015,inflow,35,15,HI,"Hawaii",152,265,6354
2014,2015,inflow,35,02,AK,"Alaska",135,276,7880
2014,2015,inflow,35,05,AR,"Arkansas",129,244,5502
2014,2015,inflow,35,56,WY,"Wyoming",128,249,7316
2014,2015,inflow,35,16,ID,"Idaho",127,297,6448
2014,2015,inflow,35,19,IA,"Iowa",123,245,4378
2014,2015,inflow,35,01,AL,"Alabama",122,232,6285
2014,2015,inflow,35,34,NJ,"New Jersey",120,180,6721
2014,2015,inflow,35,45,SC,"South Carolina",110,199,5545
2014,2015,inflow,35,30,MT,"Montana",107,172,5473
2014,2015,inflow,35,21,KY,"Kentucky",104,172,3381
2014,2015,inflow,35,46,SD,"South Dakota",102,187,4342
2014,2015,inflow,35,31,NE,"Nebraska",102,192,4747
2014,2015,inflow,35,09,CT,"Connecticut",98,151,5836
2014,2015,inflow,35,28,MS,"Mississippi",83,150,4722
2014,2015,inflow,35,38,ND,"North Dakota",80,180,4289
2014,2015,inflow,35,11,DC,"District Of Columbia",52,68,5972
2014,2015,inflow,35,23,ME,"Maine",51,86,2532
2014,2015,inflow,35,33,NH,"New Hampshire",47,68,1918
2014,2015,inflow,35,54,WV,"West Virginia",40,72,1672
2014,2015,inflow,35,50,VT,"Vermont",27,56,1694
2014,2015,inflow,35,44,RI,"Rhode Island",24,34,1434
2014,2015,inflow,35,10,DE,"Delaware",19,33,1002
2014,2015,inflow,36,96,NY,"NY Total Migration-US and Foreign",123949,194081,9280577
2014,2015,inflow,36,97,NY,"NY Total Migration-US",120050,186578,8317156
2014,2015,inflow,36,98,NY,"NY Total Migration-Foreign",3899,7503,963421
2014,2015,inflow,36,97,NY,"NY Total Migration-Same State",196270,335737,12748492
2014,2015,inflow,36,36,NY,"NY Non-migrants",7522592,15210935,682477717
2014,2015,inflow,36,34,NJ,"New Jersey",19562,30363,1538981
2014,2015,inflow,36,12,FL,"Florida",14014,22123,1320129
2014,2015,inflow,36,06,CA,"California",10759,15092,1032711
2014,2015,inflow,36,42,PA,"Pennsylvania",9103,14750,472157
2014,2015,inflow,36,48,TX,"Texas",6782,11801,323398
2014,2015,inflow,36,09,CT,"Connecticut",6706,10189,671497
2014,2015,inflow,36,25,MA,"Massachusetts",5911,8004,415491
2014,2015,inflow,36,37,NC,"North Carolina",4520,7721,215455
2014,2015,inflow,36,51,VA,"Virginia",4311,6831,265536
2014,2015,inflow,36,24,MD,"Maryland",4111,6947,195107
2014,2015,inflow,36,57,FR,"Foreign",3899,7503,963421
2014,2015,inflow,36,13,GA,"Georgia",3557,6173,159906
2014,2015,inflow,36,17,IL,"Illinois",3078,4329,239956
2014,2015,inflow,36,39,OH,"Ohio",2326,3521,111105
2014,2015,inflow,36,45,SC,"South Carolina",2113,3357,71771
2014,2015,inflow,36,26,MI,"Michigan",1616,2392,87122
2014,2015,inflow,36,53,WA,"Washington",1476,2258,98069
2014,2015,inflow,36,11,DC,"District Of Columbia",1455,1739,123317
2014,2015,inflow,36,08,CO,"Colorado",1402,2057,84079
2014,2015,inflow,36,04,AZ,"Arizona",1395,2201,78972
2014,2015,inflow,36,47,TN,"Tennessee",1195,1976,53397
2014,2015,inflow,36,50,VT,"Vermont",906,1274,37003
2014,2015,inflow,36,27,MN,"Minnesota",867,1211,53167
2014,2015,inflow,36,18,IN,"Indiana",845,1317,39119
2014,2015,inflow,36,29,MO,"Missouri",816,1240,70365
2014,2015,inflow,36,44,RI,"Rhode Island",777,1164,33892
2014,2015,inflow,36,22,LA,"Louisiana",757,1195,30206
2014,2015,inflow,36,33,NH,"New Hampshire",738,1027,39075
2014,2015,inflow,36,55,WI,"Wisconsin",730,1088,34806
2014,2015,inflow,36,32,NV,"Nevada",678,1058,34180
2014,2015,inflow,36,41,OR,"Oregon",639,879,42458
2014,2015,inflow,36,01,AL,"Alabama",609,1057,24306
2014,2015,inflow,36,21,KY,"Kentucky",603,1039,26740
2014,2015,inflow,36,23,ME,"Maine",586,853,34643
2014,2015,inflow,36,15,HI,"Hawaii",567,966,25517
2014,2015,inflow,36,10,DE,"Delaware",552,849,48777
2014,2015,inflow,36,40,OK,"Oklahoma",462,777,18170
2014,2015,inflow,36,20,KS,"Kansas",446,770,20749
2014,2015,inflow,36,49,UT,"Utah",437,744,23084
2014,2015,inflow,36,35,NM,"New Mexico",388,612,16712
